metric	value
loss	0.4801410138607025
tp	98.0
fp	158.0
tn	612.0
fn	29.0
accuracy	0.7915273308753967
precision	0.3828125
recall	0.7716535329818726
auc	0.842867374420166
prc	0.4765241742134094
