metric	value
loss	0.30020609498023987
tp	84.0
fp	63.0
tn	706.0
fn	43.0
accuracy	0.8816964030265808
precision	0.5714285969734192
recall	0.6614173054695129
auc	0.8957025408744812
prc	0.5409321188926697
