metric	value
loss	0.5560107231140137
tp	66.0
fp	31.0
tn	739.0
fn	61.0
accuracy	0.8974359035491943
precision	0.6804123520851135
recall	0.5196850299835205
auc	0.8672716021537781
prc	0.6706136465072632
