metric	value
loss	0.6838765740394592
tp	63.0
fp	29.0
tn	740.0
fn	64.0
accuracy	0.8962053656578064
precision	0.6847826242446899
recall	0.4960629940032959
auc	0.7985674142837524
prc	0.557173490524292
