metric	value
loss	0.3032720685005188
tp	97.0
fp	77.0
tn	692.0
fn	30.0
accuracy	0.8805803656578064
precision	0.5574712753295898
recall	0.7637795209884644
auc	0.9084095358848572
prc	0.7041998505592346
