metric	value
loss	0.42972010374069214
tp	90.0
fp	123.0
tn	647.0
fn	37.0
accuracy	0.821627676486969
precision	0.4225352108478546
recall	0.7086614370346069
auc	0.853139340877533
prc	0.6292963027954102
