metric	value
loss	0.3541538119316101
tp	76.0
fp	72.0
tn	698.0
fn	51.0
accuracy	0.8628762364387512
precision	0.5135135054588318
recall	0.5984252095222473
auc	0.8363994359970093
prc	0.5190250873565674
