metric	value
loss	0.3414333760738373
tp	89.0
fp	91.0
tn	679.0
fn	38.0
accuracy	0.8561872839927673
precision	0.49444442987442017
recall	0.7007874250411987
auc	0.8808518052101135
prc	0.5722489356994629
