metric	value
loss	0.2556627094745636
tp	88.0
fp	46.0
tn	723.0
fn	40.0
accuracy	0.9041248559951782
precision	0.6567164063453674
recall	0.6875
auc	0.9072659611701965
prc	0.6963374614715576
