metric	value
loss	0.2635759115219116
tp	94.0
fp	54.0
tn	715.0
fn	34.0
accuracy	0.9018952250480652
precision	0.6351351141929626
recall	0.734375
auc	0.9171509742736816
prc	0.7173923254013062
