metric	value
loss	0.2693400979042053
tp	92.0
fp	33.0
tn	736.0
fn	35.0
accuracy	0.9241071343421936
precision	0.7360000014305115
recall	0.7244094610214233
auc	0.9284018874168396
prc	0.7960372567176819
