metric	value
loss	0.3026883900165558
tp	95.0
fp	88.0
tn	682.0
fn	32.0
accuracy	0.8662207126617432
precision	0.5191256999969482
recall	0.748031497001648
auc	0.9019225239753723
prc	0.7202886343002319
