metric	value
loss	0.6921828389167786
tp	22.0
fp	14.0
tn	756.0
fn	105.0
accuracy	0.8673355579376221
precision	0.6111111044883728
recall	0.17322835326194763
auc	0.6719397902488708
prc	0.31879591941833496
