metric	value
loss	0.38297635316848755
tp	82.0
fp	39.0
tn	730.0
fn	46.0
accuracy	0.9052397012710571
precision	0.6776859760284424
recall	0.640625
auc	0.9020695090293884
prc	0.6871239542961121
