metric	value
loss	0.6600775718688965
tp	67.0
fp	42.0
tn	728.0
fn	60.0
accuracy	0.8862876296043396
precision	0.6146789193153381
recall	0.5275590419769287
auc	0.8135852813720703
prc	0.5549628734588623
