metric	value
loss	1.0901269912719727
tp	58.0
fp	41.0
tn	728.0
fn	70.0
accuracy	0.8762542009353638
precision	0.5858585834503174
recall	0.453125
auc	0.7576195001602173
prc	0.49489402770996094
