metric	value
loss	0.3078864812850952
tp	50.0
fp	31.0
tn	738.0
fn	78.0
accuracy	0.8784838318824768
precision	0.6172839403152466
recall	0.390625
auc	0.8657397627830505
prc	0.5378946661949158
