metric	value
loss	0.31911396980285645
tp	80.0
fp	71.0
tn	699.0
fn	47.0
accuracy	0.868450403213501
precision	0.5298013091087341
recall	0.6299212574958801
auc	0.8703702092170715
prc	0.6227591037750244
