metric	value
loss	0.3021092712879181
tp	84.0
fp	62.0
tn	708.0
fn	43.0
accuracy	0.8829431533813477
precision	0.5753424763679504
recall	0.6614173054695129
auc	0.8747110962867737
prc	0.6586952209472656
