metric	value
loss	0.29755279421806335
tp	70.0
fp	52.0
tn	717.0
fn	58.0
accuracy	0.8773689866065979
precision	0.5737704634666443
recall	0.546875
auc	0.8723027110099792
prc	0.5398917198181152
