metric	value
loss	0.30212467908859253
tp	74.0
fp	45.0
tn	725.0
fn	53.0
accuracy	0.8907469511032104
precision	0.6218487620353699
recall	0.5826771855354309
auc	0.8680488467216492
prc	0.5969448685646057
