metric	value
loss	0.30951032042503357
tp	71.0
fp	69.0
tn	701.0
fn	56.0
accuracy	0.8606466054916382
precision	0.5071428418159485
recall	0.5590550899505615
auc	0.8647868633270264
prc	0.49391815066337585
