metric	value
loss	0.699332594871521
tp	50.0
fp	21.0
tn	749.0
fn	77.0
accuracy	0.8907469511032104
precision	0.7042253613471985
recall	0.3937007784843445
auc	0.7975661158561707
prc	0.5419704914093018
