	loss	tp	fp	tn	fn	accuracy	precision	recall	auc	prc	val_loss	val_tp	val_fp	val_tn	val_fn	val_accuracy	val_precision	val_recall	val_auc	val_prc
0	0.3874824345111847	91.0	128.0	2335.0	316.0	0.8452961444854736	0.4155251085758209	0.22358722984790802	0.758358359336853	0.34159624576568604	0.40910759568214417	0.0	0.0	615.0	102.0	0.857740581035614	0.0	0.0	0.5031483769416809	0.143058180809021
1	0.3242424726486206	129.0	114.0	2349.0	278.0	0.8634146451950073	0.5308641791343689	0.3169533312320709	0.8282811641693115	0.44137826561927795	0.49290212988853455	0.0	0.0	615.0	102.0	0.857740581035614	0.0	0.0	0.3932727575302124	0.11562589555978775
2	0.30909809470176697	140.0	105.0	2358.0	267.0	0.8703832626342773	0.5714285969734192	0.3439803421497345	0.850959300994873	0.4723797142505646	0.6461197137832642	0.0	0.0	615.0	102.0	0.857740581035614	0.0	0.0	0.5096843838691711	0.1446998417377472
3	0.299929141998291	137.0	104.0	2359.0	270.0	0.8696864247322083	0.5684647560119629	0.3366093337535858	0.8571586608886719	0.5110973715782166	0.6558144092559814	0.0	0.0	615.0	102.0	0.857740581035614	0.0	0.0	0.7555396556854248	0.4803619384765625
4	0.2901149094104767	158.0	102.0	2361.0	249.0	0.8777003288269043	0.607692301273346	0.3882063925266266	0.8677488565444946	0.5474939942359924	0.6810043454170227	0.0	0.0	615.0	102.0	0.857740581035614	0.0	0.0	0.824908435344696	0.5806622505187988
5	0.2711811661720276	188.0	88.0	2375.0	219.0	0.8930313587188721	0.6811594367027283	0.4619164764881134	0.8850106596946716	0.5943869948387146	0.3490341901779175	3.0	0.0	615.0	99.0	0.8619247078895569	1.0	0.029411764815449715	0.7806471586227417	0.5774978995323181
6	0.243853360414505	201.0	87.0	2376.0	206.0	0.89790940284729	0.6979166865348816	0.4938575029373169	0.9146623015403748	0.6506584286689758	0.6406716108322144	92.0	174.0	441.0	10.0	0.7433751821517944	0.3458646535873413	0.9019607901573181	0.9140921235084534	0.7212523221969604
7	0.2234136164188385	237.0	98.0	2365.0	170.0	0.9066202044487	0.7074626684188843	0.5823096036911011	0.9287384152412415	0.6934817433357239	0.32385578751564026	65.0	23.0	592.0	37.0	0.9163179993629456	0.7386363744735718	0.6372548937797546	0.8923164010047913	0.694663405418396
8	0.20848886668682098	242.0	82.0	2381.0	165.0	0.9139372706413269	0.7469135522842407	0.5945945978164673	0.9392322897911072	0.723451554775238	1.680294394493103	101.0	364.0	251.0	1.0	0.49093446135520935	0.21720430254936218	0.9901960492134094	0.9139246940612793	0.5598949193954468
9	0.16531206667423248	279.0	74.0	2389.0	128.0	0.9296167492866516	0.7903682589530945	0.6855036616325378	0.9655385613441467	0.8100793957710266	1.3294727802276611	100.0	383.0	232.0	2.0	0.46304044127464294	0.20703934133052826	0.9803921580314636	0.901115894317627	0.6306242942810059
10	0.12109912931919098	321.0	62.0	2401.0	86.0	0.9484320282936096	0.8381201028823853	0.7886977791786194	0.9810537695884705	0.8935688734054565	0.44747838377952576	78.0	38.0	577.0	24.0	0.913528561592102	0.6724137663841248	0.7647058963775635	0.8878765106201172	0.673967719078064
11	0.12471464276313782	325.0	61.0	2402.0	82.0	0.9501742124557495	0.8419688940048218	0.7985258102416992	0.9801458716392517	0.8808966279029846	1.4267244338989258	100.0	337.0	278.0	2.0	0.5271966457366943	0.22883294522762299	0.9803921580314636	0.9073489308357239	0.5864172577857971
12	0.08033489435911179	363.0	37.0	2426.0	44.0	0.9717770218849182	0.9075000286102295	0.8918918967247009	0.9917241930961609	0.9480135440826416	1.2254810333251953	12.0	1.0	614.0	90.0	0.8730822801589966	0.9230769276618958	0.11764705926179886	0.6785269975662231	0.48630112409591675
13	0.08366678655147552	359.0	37.0	2426.0	48.0	0.9703832864761353	0.9065656661987305	0.8820638656616211	0.9896198511123657	0.9530975818634033	0.2991350591182709	75.0	44.0	571.0	27.0	0.900976300239563	0.6302521228790283	0.7352941036224365	0.9209548830986023	0.7583813071250916
14	0.06531728059053421	369.0	27.0	2436.0	38.0	0.9773519039154053	0.9318181872367859	0.9066339135169983	0.9946949481964111	0.9671546220779419	0.6300877332687378	73.0	70.0	545.0	29.0	0.8619247078895569	0.5104895234107971	0.7156862616539001	0.8638848662376404	0.6195327639579773
15	0.03269267454743385	390.0	14.0	2449.0	17.0	0.989198625087738	0.9653465151786804	0.9582309722900391	0.9986961483955383	0.9928327202796936	0.40837806463241577	78.0	67.0	548.0	24.0	0.8730822801589966	0.5379310250282288	0.7647058963775635	0.9151363968849182	0.7047966718673706
16	0.027774587273597717	391.0	13.0	2450.0	16.0	0.9898954629898071	0.9678217768669128	0.9606879353523254	0.9991894364356995	0.994717001914978	0.7994067072868347	36.0	6.0	609.0	66.0	0.8995816111564636	0.8571428656578064	0.3529411852359772	0.7869599461555481	0.6275001168251038
17	0.04728420823812485	379.0	21.0	2442.0	28.0	0.9829268455505371	0.9474999904632568	0.9312039017677307	0.9957403540611267	0.9804936051368713	1.3276973962783813	43.0	17.0	598.0	59.0	0.8940027952194214	0.7166666388511658	0.4215686321258545	0.7741113305091858	0.5579946041107178
18	0.05018758028745651	378.0	29.0	2434.0	29.0	0.9797909259796143	0.9287469387054443	0.9287469387054443	0.9968428015708923	0.9816420078277588	1.103996992111206	96.0	148.0	467.0	6.0	0.7852161526679993	0.39344263076782227	0.9411764740943909	0.9135978817939758	0.5565570592880249
19	0.04457319527864456	377.0	19.0	2444.0	30.0	0.9829268455505371	0.9520202279090881	0.9262899160385132	0.9974352717399597	0.9861738085746765	0.5871251821517944	78.0	62.0	553.0	24.0	0.8800557851791382	0.5571428537368774	0.7647058963775635	0.8849195241928101	0.6128700971603394
