metric	value
loss	0.3175668716430664
tp	80.0
fp	73.0
tn	697.0
fn	47.0
accuracy	0.8662207126617432
precision	0.5228758454322815
recall	0.6299212574958801
auc	0.8842110633850098
prc	0.5473899245262146
