metric	value
loss	0.7265661954879761
tp	103.0
fp	170.0
tn	599.0
fn	24.0
accuracy	0.7834821343421936
precision	0.37728938460350037
recall	0.8110235929489136
auc	0.85169917345047
prc	0.4354538321495056
