metric	value
loss	1.3072845935821533
tp	26.0
fp	17.0
tn	752.0
fn	101.0
accuracy	0.8683035969734192
precision	0.604651153087616
recall	0.20472441613674164
auc	0.6945056319236755
prc	0.37682637572288513
