metric	value
loss	0.6587940454483032
tp	70.0
fp	82.0
tn	687.0
fn	58.0
accuracy	0.8439241647720337
precision	0.46052631735801697
recall	0.546875
auc	0.796006441116333
prc	0.45538902282714844
