metric	value
loss	0.48229458928108215
tp	95.0
fp	138.0
tn	632.0
fn	32.0
accuracy	0.8104794025421143
precision	0.40772533416748047
recall	0.748031497001648
auc	0.8321146965026855
prc	0.488974392414093
