metric	value
loss	0.5836506485939026
tp	100.0
fp	156.0
tn	614.0
fn	27.0
accuracy	0.7959865927696228
precision	0.390625
recall	0.787401556968689
auc	0.8443195223808289
prc	0.4363642930984497
