metric	value
loss	0.30261000990867615
tp	18.0
fp	10.0
tn	759.0
fn	109.0
accuracy	0.8671875
precision	0.6428571343421936
recall	0.14173229038715363
auc	0.873176097869873
prc	0.5268961191177368
